Sample_ID,Product,Category,Production_Site,Collection_Date,Bacteriological_Result,Chemical_Result,Unit_of_Measure,Compliance_Status,Operator,Storage_Temperature,pH_Level,Batch_Number
SMPL-02465,CREAM CHEESE,Dietary Supplement,lille,2023-02-01,435.56,67.564,ppm,,leroy b.,5°C,7.32,BATCH-3806
SMPL-02466,iron supplement,dietary supplement,,22.06.2020,997.39,17.3483,µg / L,compliant,,2 C,5.18,BATCH-3237
SMPL-02467,Salad Dressing,dairy product,Marseille,2023-08-16,643.64,5.1627,g/L,Pending,BROWN C.,2,3.97,BATCH-7098
SMPL-02468,,BEVERAGE,Montreal,25.10.2021,177.71,73.8425,µg/l,,smith k.,3,4.94,BATCH-6646
SMPL-02469, Peanut Butter,BEVERAGE,NANTES,14/08/2022,378.21,61.1563,g/l,Non-Compliant,Williams P.,5°C,3.98,BATCH-2371
SMPL-02470,Salad Dressing,DIETARY SUPPLEMENT,lille,21/07/2024,897.7,75.3446,mg / L,non-compliant,Smith K.,,3.89,BATCH-2185
SMPL-02471,Orange  Juice,DIETARY SUPPLEMENT,lille,18.02.2024,927.94,37.688,CFU/mL,Compliant,Brown C.,7 C,3.72,BATCH-7009
SMPL-02472,Cheddar Cheese,Processed Food,nantes,06-12-2021,721.12,99.4444,g/l,pending,,5°C,5.51,BATCH-4735
SMPL-02473,Heavy  Cream,PROCESSED FOOD,PARIS,29-06-2023,451.66,91.785,µg/l,Non-Compliant,martin j.,7°C,5.61,BATCH-5205
SMPL-02474,Orange  Juice,Dairy Product,LILLE,2024-11-02,75.16,61.2591,ug/L,Compliant,johnson r.,7°C,5.06,BATCH-7341
SMPL-02475,BCG  Vaccine,Dietary Supplement,Lyon,27-01-2023,358.32,63.2939,ppm,,martin j.,4 C,4.41,BATCH-9909
SMPL-02476,Tetracycline,Beverage,nantes,26.08.2022,314.46,35.2573,g / L,COMPLIANT,williams p.,8°C,4.33,BATCH-5840
SMPL-02477,PENICILLIN G,Condiment,paris,10-03-2020,265.36,54.4177,ppm,non-compliant,,7°,6.67,BATCH-5561
SMPL-02478,KETCHUP,CONDIMENT,montreal,27.05.2024,778.3,73.525,µg/L,pending,DUPONT A.,5 C,6.6,BATCH-5206
SMPL-02479,Tetracycline,pharmaceutical,Brussels,2021-07-06,903.53,40.328,CFU/mL,non-compliant,MILLER S.,4°,5.33,BATCH-3413
SMPL-02480,Tomato Paste,Pharmaceutical,Bordeaux,14.08.2024,793.97,86.0726,,,martin j.,8 degrees,6.56,BATCH-7559
SMPL-02481,Orange Juice ,dietary supplement,Brussels,30-07-2024,87.21,64.0601,ppm,,NGUYEN T.,2,4.68,BATCH-9719
SMPL-02482,PLAIN YOGURT,Dairy Product,Montreal,09/12/2021,684.69,13.3199,ug/L,under review,,7,8.13,BATCH-3902
SMPL-02483,Mayonnaise,DIETARY SUPPLEMENT,nantes,11-13-2024,83.28,26.8621,µg/l,Compliant,SMITH K.,,4.56,BATCH-6266
SMPL-02484,Plain Yogurt,pharmaceutical,,17-06-2023,647.05,55.9887,g/L,,Nguyen T.,6 degrees,6.1,BATCH-1389
SMPL-02485,iron supplement,Pharmaceutical,BORDEAUX,24/09/2021,809.41,91.5605,,,nguyen t.,6 C,5.39,BATCH-5743
SMPL-02486,Calcium Tablet,Condiment,Lille,11-02-2021,580.34,36.5411,µg / L,Compliant,Leroy B.,3°,5.16,BATCH-2936
SMPL-02487,calcium tablet,BEVERAGE,toulouse,2023-04-05,465.01,63.4718,ΜG/L,compliant,DUPONT A.,6 C,4.42,BATCH-5265
SMPL-02488,Tomato  Paste,beverage,lyon,02-06-2022,980.69,39.671,PPM,PENDING,martin j.,5 degrees,4.93,BATCH-6777
SMPL-02489,Apple Juice ,Dairy Product,Bordeaux,21-02-2023,281.93,19.9383,,Under Review,Davis M.,2°C,5.5,BATCH-3949
SMPL-02490,Mozzarella,Pharmaceutical,Nantes,2023-09-14,746.8,94.8566,mg/L,Non-Compliant,,7 C,5.98,BATCH-3282
SMPL-00716,whole milk,PROCESSED FOOD,lyon,13-03-2023,995.76,44.2899,ppm,COMPLIANT,DAVIS M.,6°C,8.19,BATCH-1405
SMPL-02492,Butter,Dietary Supplement,montreal,20/07/2023,308.31,49.9485,,Under Review,MILLER S.,8°C,5.12,BATCH-3631
SMPL-02493,iron supplement,Beverage,paris,09-02-2023,99999.0,84.68,g/L,Pending,Miller S.,4°C,8.02,BATCH-4046
SMPL-02494,mozzarella,Beverage,lille,23/07/2021,433.43,44.4662,CFU/mL,Pending,,2,4.98,BATCH-2860
SMPL-02495,PROBIOTIC L-12,CONDIMENT,bordeaux,25.05.2020,117.67,30.0873,ug/L,,nguyen t.,4°C,3.55,BATCH-1443
SMPL-02496, Peanut Butter,condiment,paris,16/03/2023,269.86,8.9836,,UNDER REVIEW,BROWN C.,7 degrees,3.97,BATCH-8783
SMPL-02497,Vitamin D3 Supplement,dietary supplement,MARSEILLE,2020-04-25,738.93,32.2181,G/L,Under Review,Davis M.,7,3.72,BATCH-9477
SMPL-02498,Cheddar  Cheese,Pharmaceutical,Strasbourg,11-06-2021,178.46,46.1865,CFU / mL,,,5,6.53,BATCH-1024
SMPL-02499,Vitamin D3 Supplement ,pharmaceutical,MARSEILLE,25-08-2020,647.95,50.8822,g/l,PENDING,johnson r.,6,8.23,BATCH-1766
SMPL-02500,Iron Supplement,processed food,MONTREAL,21.10.2021,700.45,4.6009,ΜG/L,compliant,brown c.,,4.16,BATCH-5520
SMPL-02501,Calcium  Tablet,Dietary Supplement,Brussels,06-24-2021,455.69,23.4513,ppm,,Williams P.,6 C,4.75,BATCH-1186
SMPL-01647,Omega-3 Capsule ,,TOULOUSE,13-09-2022,138.92,31.4131,mg / L,non-compliant,leroy b.,2 C,6.07,BATCH-1342
SMPL-02503, Mayonnaise,pharmaceutical,Bordeaux,06.12.2020,143.64,13.8273,CFU/mL,,Davis M.,4 degrees,6.42,BATCH-9879
SMPL-02504,calcium tablet,pharmaceutical,Bordeaux,10-25-2022,424.97,39.5251,ppm,Compliant,Davis M.,8 degrees,5.5,BATCH-2817
SMPL-02505,Peanut Butter,PROCESSED FOOD,Bordeaux,05-14-2024,344.74,30.199,g/L,Compliant,,8°,7.36,BATCH-3868
SMPL-02506,Mustard ,Pharmaceutical,marseille,02-06-2021,859.68,5.2302,CFU/ML,non-compliant,Martin J.,,3.52,
SMPL-02507,Amoxicillin,Processed Food,lille,11-05-2022,581.56,48.6577,ug/L,non-compliant,NGUYEN T.,3 degrees,4.56,BATCH-1610
SMPL-02508,Peanut  Butter,CONDIMENT,lyon,13-06-2022,731.41,45.8552,ppm,,dupont a.,,8.01,BATCH-7566
SMPL-02509, Salad Dressing,CONDIMENT,Bordeaux,2021-06-20,754.37,11.593,g/L,Non-Compliant,,,6.97,BATCH-2042
SMPL-02510,BRIE,Processed Food,lille,11-21-2024,479.92,4.3231,ΜG/L,,,,5.95,BATCH-7530
SMPL-02511,Salad Dressing,Processed Food,Marseille,2024-07-17,977.08,57.5649,mg/L,non-compliant,Smith K.,6,7.53,BATCH-6245
SMPL-02512,Plain Yogurt,pharmaceutical,Lyon,09/11/2022,190.37,20.5876,g/L,,LEROY B.,,3.64,BATCH-9435
SMPL-02513, Apple Juice,Dairy Product,NANTES,02-10-2024,462.47,17.7497,CFU / mL,,miller s.,6 C,7.91,BATCH-9839
SMPL-02514,Semi-Skimmed  Milk,Dairy Product,Bordeaux,20.07.2021,830.48,91.0656,g / L,Compliant,Miller S.,6°,6.23,BATCH-8662
SMPL-02515,Probiotic  B-24,BEVERAGE,strasbourg,16/04/2023,120.0,4.2374,g/L,NON-COMPLIANT,,3°C,7.18,BATCH-1761
SMPL-02516,PROBIOTIC L-12,pharmaceutical,Lyon,26.11.2020,927.49,17.9778,µg/l,COMPLIANT,,,8.36,BATCH-3411
SMPL-02517,,PHARMACEUTICAL,PARIS,01.03.2022,958.15,15.8771,µg / L,under review,,5°C,6.77,BATCH-5507
SMPL-02518,ORANGE JUICE,BEVERAGE,lille,04/04/2024,613.75,23.2344,ppm,Under Review,,8,7.44,BATCH-2529
SMPL-02519,Heavy Cream ,DAIRY PRODUCT,MARSEILLE,05-01-2020,909.95,,ppm,,,3,6.7,BATCH-9847
SMPL-02520,heavy cream,PHARMACEUTICAL,LYON,21/11/2022,624.49,67.4087,,PENDING,SMITH K.,7°,7.34,BATCH-3626
SMPL-02521, Orange Juice,,strasbourg,30.07.2024,922.19,31.188,CFU / mL,Under Review,MILLER S.,3°C,6.91,BATCH-4583
SMPL-02522,Probiotic B-24,pharmaceutical,lille,23-06-2020,130.91,60.5112,g/L,,Brown C.,6°C,4.38,BATCH-3886
SMPL-02523,Salad Dressing ,PHARMACEUTICAL,Montreal,18.01.2022,99999.0,17.1444,mg / L,non-compliant,,3 degrees,7.83,BATCH-8983
SMPL-02524, Butter,Dietary Supplement,Paris,2021-12-27,58.37,18.6282,mg / L,,dupont a.,4,8.07,BATCH-7863
SMPL-02525, Penicillin G,,Marseille,2022-09-30,596.74,61.5071,CFU/ML,compliant,,7 degrees,8.23,BATCH-2840
SMPL-02526, Orange Juice,Processed Food,LILLE,12/06/2023,556.61,6.8378,,,WILLIAMS P.,3 degrees,5.18,
SMPL-02527,Tomato  Paste,,Strasbourg,05/12/2024,47.01,86.4574,ppm,under review,LEROY B.,,6.79,BATCH-3109
SMPL-02528,Sour  Cream,,bordeaux,12-11-2020,269.08,77.9019,,compliant,,6°,6.23,BATCH-8011
SMPL-02529,,Beverage,LILLE,26-01-2021,10.94,89.3948,ppm,,,8,6.61,BATCH-1630
SMPL-02530,cream cheese,Condiment,lille,15-07-2021,15.02,28.5782,ΜG/L,Pending,Leroy B.,6°,99,BATCH-9562
SMPL-02531,IRON SUPPLEMENT,condiment,BORDEAUX,04-03-2021,9999.0,13.4916,µg/L,Compliant,,3,6.61,BATCH-1756
SMPL-02532,Whole Milk ,DAIRY PRODUCT,marseille,05/10/2023,486.93,8.0477,mg/L,PENDING,williams p.,7°C,7.28,BATCH-7505
SMPL-02533,Brie,,nantes,11-01-2022,194.52,60.1114,ppm,Compliant,Williams P.,6,5.15,BATCH-9997
SMPL-02534,,DIETARY SUPPLEMENT,Lille,2024-06-08,83.5,99.4117,ΜG/L,UNDER REVIEW,,2,3.7,BATCH-6601
SMPL-02535,Probiotic  L-12,PHARMACEUTICAL,montreal,31.10.2024,283.58,23.1719,,PENDING,Dupont A.,7°,5.63,BATCH-8437
SMPL-02536,IRON SUPPLEMENT,beverage,toulouse,23-12-2024,564.49,5.6932,CFU / mL,Non-Compliant,MARTIN J.,4,4.69,BATCH-5547
SMPL-02537,Whole Milk ,Processed Food,STRASBOURG,2024-05-14,862.08,33.4798,ppm,non-compliant,Nguyen T.,4 degrees,4.74,BATCH-5679
SMPL-02538,calcium tablet,condiment,lyon,29.05.2022,321.87,61.0584,mg/L,,Leroy B.,2°C,3.6,BATCH-7850
SMPL-02539, Penicillin G,Dairy Product,strasbourg,22-11-2023,918.92,6.9593,g/L,Under Review,Johnson R.,,6.54,BATCH-3651
SMPL-02540,cream cheese,Condiment,,2022-01-24,456.51,98.0196,CFU/mL,Under Review,Williams P.,5 C,4.94,BATCH-4111
SMPL-00443,Tomato Paste,Beverage,paris,08-02-2022,9999.0,29.6089,CFU/ML,Compliant,Johnson R.,5 degrees,7.3,BATCH-2559
SMPL-02542,Sour Cream,dietary supplement,STRASBOURG,18.10.2022,173.07,28.6791,g/L,Pending,Smith K.,5°,6.31,BATCH-7299
SMPL-02543,butter,Condiment,MARSEILLE,24.09.2020,,28.9942,cfu/ml,PENDING,Johnson R.,2 C,3.83,BATCH-2326
SMPL-02544, Orange Juice,dietary supplement,Nantes,12-17-2024,576.69,0.765,CFU/ML,,Brown C.,4 degrees,7.8,BATCH-6911
SMPL-02545,SEMI-SKIMMED MILK,dietary supplement,Paris,07/10/2020,639.9,54.5324,CFU/mL,Non-Compliant,MARTIN J.,3°C,4.21,
SMPL-02546,Omega-3 Capsule ,dietary supplement,Paris,03-05-2020,284.41,29.9653,,,williams p.,3 C,6.59,BATCH-6279
SMPL-02547,Semi-Skimmed Milk ,Dairy Product,nantes,2022-10-16,600.56,21.6583,CFU / mL,Compliant,,,6.08,BATCH-4937
SMPL-02548,Tomato Paste,processed food,MONTREAL,03-25-2023,82.62,63.5714,CFU/mL,Compliant,smith k.,7°C,6.94,BATCH-3125
SMPL-02549,BUTTER,dietary supplement,Montreal,07-31-2022,215.99,69.6786,g/l,,williams p.,4 degrees,4.55,BATCH-3243
SMPL-02550,Plain Yogurt,Dietary Supplement,strasbourg,09-15-2022,927.44,24.9041,PPM,Pending,DAVIS M.,7 C,3.81,BATCH-2722
SMPL-02551,Semi-Skimmed  Milk,DAIRY PRODUCT,Strasbourg,22/03/2021,363.57,53.945,ppm,Pending,,7°C,3.77,BATCH-8876
SMPL-02552,Mozzarella,Condiment,nantes,12-03-2022,155.49,84.9539,PPM,UNDER REVIEW,,8°,5.06,BATCH-3873
SMPL-02553, Skimmed Milk,pharmaceutical,Nantes,20.12.2023,824.73,27.9391,g/L,Under Review,MARTIN J.,3 C,6.05,BATCH-5499
SMPL-02554,ORANGE JUICE,Pharmaceutical,MARSEILLE,13.10.2021,881.18,22.049,MG/L,,williams p.,5 C,7.27,BATCH-9034
SMPL-02555,Heavy  Cream,beverage,strasbourg,16.08.2022,217.69,71.71,PPM,,WILLIAMS P.,,7.47,BATCH-2111
SMPL-02556, Probiotic B-24,beverage,LYON,16.05.2021,753.2,99.9465,,pending,miller s.,5 degrees,5.84,BATCH-1345
SMPL-00478,Skimmed Milk,PROCESSED FOOD,,03/07/2024,43.37,80.6617,mg / L,,Williams P.,2°,6.27,BATCH-2050
SMPL-02558,Penicillin G,Pharmaceutical,Lyon,2024-02-02,882.21,64.1773,cfu/ml,pending,,2°,6.7,BATCH-2581
SMPL-02559,Tetracycline ,Condiment,nantes,05-20-2021,763.83,87.6331,mg / L,Pending,Dupont A.,7 C,6.83,
SMPL-02560,CREAM CHEESE,BEVERAGE,Brussels,2020-09-03,9999.0,86.0612,,COMPLIANT,WILLIAMS P.,8 C,8.47,BATCH-8255
SMPL-02561,Apple Juice,PROCESSED FOOD,Toulouse,27/04/2024,790.45,38.6342,CFU/mL,,,6 C,5.25,BATCH-5930
SMPL-02562,Heavy Cream,Condiment,Marseille,10-31-2020,292.3,95.8965,cfu/ml,Pending,,7°C,8.16,BATCH-1103
SMPL-02563,,Beverage,MONTREAL,2022-02-26,629.94,40.9096,g/L,PENDING,NGUYEN T.,,3.54,BATCH-3191
SMPL-02564,Penicillin G,CONDIMENT,NANTES,11-26-2022,329.26,17.6869,CFU/mL,compliant,Dupont A.,5,7.87,BATCH-3897
SMPL-02565,Apple  Juice,DIETARY SUPPLEMENT,strasbourg,25/12/2024,712.16,40.5643,g/L,,Nguyen T.,5 C,7.12,BATCH-9027
SMPL-02566,PROBIOTIC L-12,PHARMACEUTICAL,LILLE,12-09-2021,185.3,98.3461,µg / L,under review,,6 degrees,8.33,BATCH-4175
SMPL-02567,Mustard,PHARMACEUTICAL,,07.01.2021,934.11,39.5603,g/l,Pending,dupont a.,5°C,5.2,BATCH-9045
SMPL-02568,Butter,,,02-12-2024,12.21,66.1763,mg/l,,brown c.,6°,5.36,BATCH-4443
SMPL-00223,Cream Cheese,Dietary Supplement,MARSEILLE,10.02.2021,377.58,63.9961,µg / L,,Smith K.,6 degrees,5.9,BATCH-6260
SMPL-02570,Sour  Cream,PROCESSED FOOD,strasbourg,01-26-2024,247.63,38.9936,CFU/ML,pending,davis m.,2 degrees,6.74,BATCH-7453
SMPL-02571,bcg vaccine,PHARMACEUTICAL,BORDEAUX,17/07/2024,603.22,25.9664,ppm,,,2°,6.89,BATCH-2864
SMPL-02572,CALCIUM TABLET,Dairy Product,NANTES,07.07.2021,396.74,18.1581,,,,4 C,5.24,BATCH-5067
SMPL-02573,Butter,condiment,marseille,27-09-2023,325.21,10.8683,g/l,Non-Compliant,MILLER S.,5,3.68,BATCH-8331
SMPL-02574,Cottage  Cheese,Beverage,bordeaux,02-03-2023,683.4,92.1285,ug/L,,williams p.,6 degrees,4.25,BATCH-2653
SMPL-02575,Sour Cream ,PHARMACEUTICAL,BORDEAUX,07-04-2020,934.38,73.3577,ppm,,,6,7.67,BATCH-4267
SMPL-02576,Probiotic B-24,Dairy Product,brussels,29/05/2021,663.16,39.3951,mg / L,,DUPONT A.,,6.36,BATCH-5393
SMPL-01556, Skimmed Milk,,BRUSSELS,07-20-2023,656.64,12.2243,g/L,COMPLIANT,leroy b.,5°,3.64,BATCH-3749
SMPL-02578,Brie,condiment,Lille,20/02/2023,49.45,45.2944,mg / L,Compliant,MARTIN J.,7 degrees,8.14,BATCH-1598
SMPL-02579,mustard,CONDIMENT,STRASBOURG,02-09-2023,574.92,63.975,cfu/ml,COMPLIANT,Martin J.,2 degrees,5.67,BATCH-1864
SMPL-02580,Cream  Cheese,CONDIMENT,LILLE,2020-02-07,322.2,83.0242,,non-compliant,JOHNSON R.,8 degrees,6.01,BATCH-2289
SMPL-02581,Mozzarella,CONDIMENT,Paris,2020-06-13,237.86,3.5029,g/L,Compliant,,3 C,5.17,BATCH-4436
SMPL-02582, Mustard,Condiment,LYON,18.10.2021,102.64,16.1783,ug/L,PENDING,,,7.51,BATCH-5177
SMPL-02583, Vitamin D3 Supplement,dietary supplement,MONTREAL,22.12.2021,722.46,80.6151,ppm,Under Review,DAVIS M.,,4.19,BATCH-6506
SMPL-02584,whole milk,Processed Food,PARIS,14-03-2023,208.55,2.169,CFU/mL,Pending,smith k.,,4.45,BATCH-4271
SMPL-02585,calcium tablet,Beverage,Lille,31.01.2023,321.94,2.1442,CFU/mL,Non-Compliant,,4°,5.13,BATCH-7387
SMPL-02586,tomato paste,beverage,MONTREAL,26/03/2024,208.85,79.63,g/l,COMPLIANT,Leroy B.,2 C,5.96,BATCH-9994
SMPL-02587,Mozzarella,Condiment,BRUSSELS,2024-02-18,498.39,75.6622,G/L,,,7,7.04,BATCH-1112
SMPL-02588,Vitamin D3 Supplement,processed food,Brussels,23/12/2024,67.93,1.4585,CFU/ML,,Johnson R.,7,7.03,BATCH-2282
SMPL-02589, Sour Cream,pharmaceutical,marseille,02.04.2023,748.64,54.6079,CFU / mL,Non-Compliant,Nguyen T.,7°C,7.07,BATCH-5091
SMPL-02590,Peanut Butter ,Processed Food,MARSEILLE,08/04/2022,299.18,28.3928,mg / L,PENDING,Williams P.,,5.1,BATCH-2822
SMPL-02341,calcium tablet,condiment,Bordeaux,10-05-2020,490.43,71.2047,ppm,non-compliant,Martin J.,8°C,8.48,BATCH-9484
SMPL-02592,tetracycline,pharmaceutical,BORDEAUX,11.12.2024,300.0,51.8881,mg / L,PENDING,Dupont A.,6 degrees,4.52,BATCH-5414
SMPL-02593,TETRACYCLINE,PHARMACEUTICAL,brussels,07.07.2020,501.17,47.56,g/l,,Nguyen T.,2 degrees,3.83,BATCH-2122
SMPL-02594,Mozzarella,Pharmaceutical,BRUSSELS,2024-07-17,928.7,31.0336,G/L,NON-COMPLIANT,MARTIN J.,,5.45,BATCH-7169
SMPL-02595,PROBIOTIC B-24,Dietary Supplement,montreal,12.06.2024,787.56,92.1013,,Under Review,,7 C,6.32,BATCH-1325
SMPL-02596,TETRACYCLINE,,,11-11-2023,63.36,52.7155,µg / L,non-compliant,,4°C,4.08,BATCH-3638
SMPL-02597,SEMI-SKIMMED MILK,Pharmaceutical,lyon,31.05.2023,941.64,27.4374,µg/L,,Johnson R.,,8.08,BATCH-3060
SMPL-02598,tetracycline,Dairy Product,MONTREAL,10.08.2024,331.46,22.4428,PPM,Pending,nguyen t.,7 C,5.11,BATCH-3867
SMPL-02599,Heavy Cream ,Processed Food,Lyon,2020-10-17,825.37,13.9482,mg/L,Non-Compliant,Smith K.,7°,5.87,BATCH-9324
SMPL-02600,probiotic l-12,Pharmaceutical,lyon,15.07.2020,99.92,83.9241,µg / L,,miller s.,8°,7.62,BATCH-8415
SMPL-02601,IRON SUPPLEMENT,processed food,Marseille,04-25-2020,816.65,87.988,µg / L,,DUPONT A.,7 degrees,8.43,BATCH-1052
SMPL-02602,,Dietary Supplement,BRUSSELS,19-07-2021,63.01,85.2514,g/L,non-compliant,Nguyen T.,3 degrees,7.86,BATCH-7242
SMPL-02603,Brie ,CONDIMENT,Lyon,2024-12-30,9.75,37.4275,ug/L,Non-Compliant,MILLER S.,2 C,7.79,BATCH-5587
SMPL-02604,Heavy  Cream,Dietary Supplement,strasbourg,2020-08-20,44.59,4.0727,ppm,Pending,,8,7.44,BATCH-7900
SMPL-02605,,processed food,paris,2024-07-06,309.0,56.4919,MG/L,pending,,8°,4.51,BATCH-6363
SMPL-02606, Mayonnaise,Beverage,BORDEAUX,11-20-2020,999.17,64.1079,G/L,Non-Compliant,Johnson R.,6 C,5.22,BATCH-4031
SMPL-02607,,Dairy Product,NANTES,26-09-2022,722.51,91.5288,,compliant,WILLIAMS P.,3°C,6.68,BATCH-9724
SMPL-02608,BCG  Vaccine,PHARMACEUTICAL,strasbourg,17-08-2022,929.97,62.1596,g / L,Non-Compliant,JOHNSON R.,8°C,7.68,TBD
SMPL-02609,Mustard,pharmaceutical,lyon,03-24-2021,623.5,36.173,ppm,,BROWN C.,4 C,4.7,BATCH-4379
SMPL-02610,Peanut Butter,Pharmaceutical,Marseille,13-04-2020,106.27,0.7519,mg/L,Pending,BROWN C.,4 degrees,5.84,BATCH-3756
SMPL-02611,HEAVY CREAM,CONDIMENT,Strasbourg,05-01-2020,213.27,93.1275,CFU/ML,Pending,davis m.,3 degrees,4.23,BATCH-2596
SMPL-02612,,,MONTREAL,20/10/2024,490.58,81.8433,MG/L,under review,JOHNSON R.,4 C,6.17,BATCH-9515
SMPL-02613,Peanut  Butter,Processed Food,Bordeaux,2021-03-04,199.41,15.4995,MG/L,pending,,7°,3.64,BATCH-6617
SMPL-02614,CHEDDAR CHEESE,Condiment,,2024-01-16,120.69,50.4421,,COMPLIANT,DUPONT A.,,6.08,BATCH-8761
SMPL-02615,MAYONNAISE,Condiment,BRUSSELS,06-14-2021,497.35,86.7497,,non-compliant,Smith K.,5 C,7.92,BATCH-7702
SMPL-02616,Cheddar Cheese ,pharmaceutical,Lille,12-11-2020,322.08,75.0144,,COMPLIANT,DUPONT A.,5,6.82,BATCH-1925
SMPL-02617,vitamin d3 supplement,pharmaceutical,brussels,04-28-2022,136.62,70.2769,mg / L,,,4°,6.79,BATCH-7741
SMPL-02618,Iron Supplement,condiment,Nantes,26.09.2022,870.68,47.5104,g/L,pending,johnson r.,5°C,4.4,BATCH-4997
SMPL-02619,Mustard,CONDIMENT,Montreal,08/07/2024,257.32,88.5033,cfu/ml,non-compliant,Dupont A.,3,5.29,BATCH-9145
SMPL-02620, Mozzarella,Pharmaceutical,toulouse,04-11-2021,945.63,1.6203,mg/l,UNDER REVIEW,martin j.,,6.43,BATCH-7408
SMPL-02621,omega-3 capsule,dietary supplement,BRUSSELS,07-14-2024,867.85,10.5285,,under review,,8°C,8.27,BATCH-3588
SMPL-02622,Whole Milk,Pharmaceutical,PARIS,07.07.2020,387.43,79.202,,UNDER REVIEW,MILLER S.,8°C,4.99,TBD
SMPL-02623,salad dressing,Beverage,brussels,10/05/2023,695.98,39.8842,µg/l,Under Review,williams p.,2°C,8.44,BATCH-3832
SMPL-02624,Tomato Paste,Processed Food,LILLE,2022-10-01,664.32,41.8794,mg/L,,,3,6.71,BATCH-9617
SMPL-02625,Apple  Juice,Dairy Product,NANTES,19-06-2024,462.26,78.0792,µg/L,,,,4.81,BATCH-3681
SMPL-02626,Bcg Vaccine,Processed Food,toulouse,2024-11-05,907.72,60.9583,CFU / mL,,,,7.53,BATCH-9026
SMPL-02627,Omega-3 Capsule ,beverage,Nantes,2022-08-31,99999.0,N/A,PPM,compliant,,8 degrees,6.37,BATCH-8527
SMPL-02628,Probiotic  B-24,Pharmaceutical,LILLE,25.01.2020,483.37,58.076,,Under Review,davis m.,4,7.03,N/A
SMPL-02629,plain yogurt,Condiment,Bordeaux,01-02-2021,294.18,8.3487,µg/L,UNDER REVIEW,,5,8.46,BATCH-6814
SMPL-02630,mozzarella,condiment,MARSEILLE,2020-12-25,985.6,,mg/l,,,5°,6.38,BATCH-8281
SMPL-02631,penicillin g,DIETARY SUPPLEMENT,LYON,28.10.2023,25.83,32.2007,mg / L,Non-Compliant,,7°,7.53,BATCH-7764
SMPL-02632,Cheddar Cheese ,,toulouse,12/01/2023,490.12,11.4589,mg/L,,,5,8.21,BATCH-3931
SMPL-00453,,BEVERAGE,Bordeaux,2022-11-13,136.5,error,mg/l,PENDING,williams p.,,4.04,BATCH-1379
SMPL-02634,Mayonnaise,DAIRY PRODUCT,Paris,2024-12-15,569.19,26.1058,µg/L,Under Review,,7 degrees,6.3,N/A
SMPL-02635, Probiotic L-12,BEVERAGE,Lille,2020-05-01,711.65,69.2478,CFU/mL,,LEROY B.,6 degrees,6.61,BATCH-1349
SMPL-02636, Apple Juice,dairy product,marseille,26/05/2020,257.85,49.4996,,UNDER REVIEW,Williams P.,,6.16,BATCH-9433
SMPL-02637, Heavy Cream,dairy product,lille,19/06/2023,336.35,54.1423,,pending,smith k.,8 degrees,5.76,BATCH-4766
SMPL-02638,Apple Juice,beverage,MARSEILLE,07/01/2020,252.79,66.7731,,,SMITH K.,2°C,7.61,BATCH-4362
SMPL-02639,Whole  Milk,Processed Food,NANTES,2022-02-07,696.31,93.8731,CFU / mL,,NGUYEN T.,8 C,7.99,BATCH-5664
SMPL-02640,PENICILLIN G,beverage,BORDEAUX,10/10/2021,708.28,33.3437,cfu/ml,compliant,smith k.,3°C,7.15,BATCH-3520
SMPL-02641,Orange  Juice,Beverage,lille,2020-04-09,327.51,error,CFU / mL,Pending,brown c.,5 C,4.86,BATCH-9034
SMPL-02642,Sour Cream,Pharmaceutical,MARSEILLE,24/12/2023,912.71,93.4713,µg/L,,miller s.,2 degrees,4.26,BATCH-4678
SMPL-02643,Cheddar  Cheese,Dietary Supplement,MARSEILLE,19.11.2022,971.73,61.9456,cfu/ml,under review,SMITH K.,2 C,6.37,BATCH-8235
SMPL-02644,Probiotic  B-24,DIETARY SUPPLEMENT,,19-10-2022,720.68,nd,CFU / mL,under review,,8,7.39,BATCH-7422
SMPL-02645,,Dairy Product,brussels,2021-10-13,882.84,69.6632,µg/l,Compliant,DUPONT A.,5,5.86,BATCH-6528
SMPL-02646,HEAVY CREAM,Dairy Product,,28-10-2020,684.67,0.8682,g / L,pending,,6,5.1,BATCH-5751
SMPL-02532,BRIE,DIETARY SUPPLEMENT,BRUSSELS,18/10/2024,386.99,24.0384,CFU / mL,,DAVIS M.,8°,7.72,BATCH-3393
SMPL-02648,Peanut Butter,CONDIMENT,brussels,04-09-2020,679.57,97.5922,ppm,Non-Compliant,,5 C,3.76,BATCH-9240
SMPL-02649,plain yogurt,condiment,Marseille,04.03.2022,448.82,56.4404,µg/l,Pending,,,4.02,BATCH-7123
SMPL-02650,ORANGE JUICE,CONDIMENT,lyon,01/04/2024,422.44,17.7413,mg/L,PENDING,SMITH K.,7 degrees,99,BATCH-7678
SMPL-00057,Bcg Vaccine,Condiment,,2020-07-28,890.02,58.0607,g/L,Pending,,2,4.45,BATCH-1934
SMPL-02652,Butter,Dietary Supplement,strasbourg,11/02/2020,158.2,34.2497,,pending,Williams P.,4°,5.32,BATCH-3562
SMPL-02653,skimmed milk,Condiment,montreal,26.05.2022,438.63,39.9441,,Non-Compliant,nguyen t.,8 C,3.67,BATCH-2550
SMPL-02654,,Condiment,montreal,22/07/2024,67.24,11.3116,,Non-Compliant,nguyen t.,4,5.81,BATCH-2460
