Sample_ID,Product,Category,Production_Site,Collection_Date,Bacteriological_Result,Chemical_Result,Unit_of_Measure,Compliance_Status,Operator,Storage_Temperature,pH_Level,Batch_Number
SMPL-02345,Bcg Vaccine,Beverage,Marseille,2021-09-18,881.67,32.8767,ΜG/L,Non-Compliant,Davis M.,3.0,7.91,BATCH-6059
SMPL-02346,Butter,Processed Food,Unknown,2021-03-09,596.09,97.3526,ppm,Non-Compliant,Leroy B.,7.0,5.98,BATCH-7349
SMPL-02347,Mozzarella,Pharmaceutical,Paris,2021-07-29,155.56,46.0273,CFU/ML,Compliant,Williams P.,3.0,6.67,BATCH-5412
SMPL-02348,Mustard,Processed Food,Bordeaux,2023-05-24,201.01,93.4346,Unknown,Compliant,Williams P.,7.0,8.21,BATCH-8969
SMPL-02349,Tomato Paste,Condiment,Lille,2021-09-18,479.34,18.6002,Unknown,Non-Compliant,Dupont A.,3.0,4.16,BATCH-3209
SMPL-02350,Unknown,Processed Food,Lille,2023-05-19,384.81,60.2954,ppm,Compliant,Brown C.,5.0,8.37,BATCH-4421
SMPL-02351,Brie,Pharmaceutical,Lyon,2022-11-21,840.68,45.8474,CFU/mL,Pending,Unknown,5.0,6.86,BATCH-3780
SMPL-02352,Apple Juice,Beverage,Montreal,2021-11-17,501.05,81.3974,g/L,Under Review,Dupont A.,2.0,5.99,BATCH-4839
SMPL-02353,Cottage  Cheese,Condiment,Paris,2023-11-08,592.54,95.2443,g/L,Compliant,Nguyen T.,7.0,4.25,BATCH-9862
SMPL-02354,Semi-Skimmed  Milk,Dairy Product,Brussels,2022-10-15,919.35,82.3724,g/L,Under Review,Brown C.,3.0,3.54,BATCH-5801
SMPL-02355,Bcg Vaccine,Beverage,Paris,2021-06-07,796.25,45.9563,CFU/mL,Compliant,Davis M.,5.0,6.88,BATCH-5894
SMPL-02356,Semi-Skimmed Milk,Condiment,Bordeaux,2020-12-20,513.93,50.4388,Unknown,Unknown,Dupont A.,2.0,7.03,BATCH-2236
SMPL-02357,Vitamin D3 Supplement,Pharmaceutical,Lyon,2021-11-22,998.68,27.9637,mg/L,Pending,Unknown,2.0,4.33,BATCH-1097
SMPL-02358,Iron Supplement,Dairy Product,Paris,2022-12-02,213.1,40.8531,mg / L,Pending,Williams P.,3.0,6.03,BATCH-1228
SMPL-02359,Tetracycline,Processed Food,Paris,2021-05-12,410.92,41.4454,ppm,Compliant,Leroy B.,8.0,4.55,BATCH-8071
SMPL-02360,Skimmed Milk,Dairy Product,Strasbourg,2024-01-03,410.54,80.5934,g/L,Compliant,Martin J.,8.0,6.74,BATCH-9542
SMPL-02361,Unknown,Dietary Supplement,Paris,2022-01-22,81.22,94.4606,CFU/mL,Non-Compliant,Johnson R.,5.0,7.43,BATCH-9345
SMPL-02362,Semi-Skimmed Milk,Dietary Supplement,Montreal,2024-10-04,693.25,22.7883,CFU/mL,Under Review,Unknown,2.0,6.3,BATCH-9661
SMPL-02363,Cheddar Cheese,Beverage,Paris,2020-06-06,198.76,22.9625,Unknown,Compliant,Dupont A.,5.0,7.08,BATCH-1027
SMPL-02364,Butter,Unknown,Marseille,2023-12-13,697.25,17.2782,Unknown,Pending,Martin J.,8.0,5.05,BATCH-9724
SMPL-02365,Ketchup,Condiment,Marseille,2023-04-02,760.73,59.0786,ppm,Non-Compliant,Unknown,2.0,4.02,BATCH-2419
SMPL-02367,Probiotic L-12,Condiment,Brussels,2023-05-22,226.32,89.6793,µg/L,Non-Compliant,Unknown,3.0,7.45,BATCH-7716
SMPL-02368,Bcg Vaccine,Dairy Product,Toulouse,2023-09-15,584.21,95.2138,g/L,Unknown,Martin J.,5.0,6.99,BATCH-9634
SMPL-02369,Penicillin G,Dairy Product,Montreal,2021-03-17,513.6,71.9642,mg/L,Under Review,Unknown,2.0,7.66,BATCH-6676
SMPL-02370,Cheddar Cheese,Processed Food,Nantes,2022-03-09,457.55,77.3082,mg/L,Non-Compliant,Brown C.,2.0,5.99,BATCH-9625
SMPL-02371,Cottage Cheese,Unknown,Unknown,2024-07-04,182.42,33.9139,CFU/mL,Pending,Nguyen T.,4.0,7.49,BATCH-5229
SMPL-02372,Amoxicillin,Condiment,Montreal,2021-01-26,819.12,95.3743,Unknown,Unknown,Johnson R.,3.0,5.99,BATCH-4588
SMPL-02373,Mayonnaise,Dairy Product,Strasbourg,2020-04-07,489.99,42.0427,Unknown,Compliant,Smith K.,4.0,5.99,BATCH-8374
SMPL-02375,Amoxicillin,Beverage,Toulouse,2023-10-07,885.47,70.9397,ppm,Pending,Williams P.,4.0,7.04,BATCH-8571
SMPL-02376,Skimmed  Milk,Processed Food,Paris,2020-10-10,327.89,44.4711,mg/L,Unknown,Unknown,4.0,5.11,BATCH-5838
SMPL-02377,Probiotic  B-24,Processed Food,Lille,2023-04-26,863.94,88.7158,ppm,Under Review,Brown C.,5.0,3.9,BATCH-1359
SMPL-02378,Omega-3 Capsule,Processed Food,Marseille,2024-12-22,545.83,7.5253,mg/L,Under Review,Unknown,6.0,6.94,BATCH-6860
SMPL-02379,Butter,Beverage,Lille,2021-04-21,501.55,24.1974,ΜG/L,Unknown,Smith K.,8.0,7.68,BATCH-1688
SMPL-02380,Mozzarella,Beverage,Paris,2022-08-01,57.24,50.4388,Unknown,Pending,Unknown,2.0,3.6,BATCH-2934
SMPL-02382,Amoxicillin,Beverage,Lyon,2024-01-29,895.98,43.3861,g/L,Unknown,Brown C.,6.0,4.39,BATCH-4475
SMPL-02384,Tetracycline,Dietary Supplement,Toulouse,2021-10-27,830.76,96.7613,µg/L,Unknown,Miller S.,5.0,5.3,BATCH-5682
SMPL-02385,Brie,Processed Food,Montreal,2022-03-18,366.69,58.1813,CFU / mL,Non-Compliant,Williams P.,5.0,6.58,BATCH-6950
SMPL-02386,Butter,Condiment,Marseille,2020-08-08,550.77,39.3367,mg/L,Unknown,Unknown,5.0,5.72,BATCH-4224
SMPL-02387,Skimmed Milk,Pharmaceutical,Montreal,2022-06-17,497.31,94.8961,Unknown,Under Review,Smith K.,2.0,6.93,BATCH-6315
SMPL-02388,Bcg Vaccine,Pharmaceutical,Toulouse,2021-06-20,330.46,40.4752,mg/L,Non-Compliant,Leroy B.,4.0,6.88,BATCH-9540
SMPL-02389,Iron Supplement,Beverage,Montreal,2024-08-28,660.93,78.7861,µg/L,Under Review,Unknown,5.0,5.25,BATCH-7795
SMPL-02390,Salad Dressing,Processed Food,Unknown,2024-11-10,183.98,73.7992,CFU/ML,Pending,Miller S.,7.0,6.31,BATCH-4205
SMPL-02391,Probiotic B-24,Pharmaceutical,Unknown,2024-06-22,716.6,65.2545,mg/L,Compliant,Miller S.,5.0,7.32,BATCH-8255
SMPL-02392,Mustard,Dietary Supplement,Lille,2021-08-17,149.68,88.3459,Unknown,Unknown,Unknown,5.0,7.56,BATCH-9479
SMPL-02393,Iron Supplement,Condiment,Toulouse,2022-11-22,206.31,78.1631,ppm,Pending,Unknown,5.0,4.45,BATCH-3353
SMPL-02394,Mustard,Condiment,Nantes,2023-01-14,726.27,37.9664,mg / L,Pending,Davis M.,2.0,4.24,BATCH-5767
SMPL-02395,Probiotic L-12,Condiment,Bordeaux,2021-07-02,388.84,24.2591,Unknown,Pending,Martin J.,5.0,6.43,BATCH-1725
SMPL-02396,Skimmed Milk,Pharmaceutical,Bordeaux,2021-11-29,987.72,50.7859,CFU / mL,Pending,Johnson R.,8.0,7.08,BATCH-3706
SMPL-02397,Plain Yogurt,Condiment,Lille,2022-01-31,614.49,20.5721,CFU/mL,Under Review,Unknown,5.0,4.93,BATCH-8662
SMPL-02398,Unknown,Dietary Supplement,Unknown,2024-07-31,140.33,54.4804,ΜG/L,Non-Compliant,Unknown,3.0,7.23,BATCH-9815
SMPL-02399,Salad  Dressing,Dietary Supplement,Brussels,2022-09-05,148.52,9.3265,mg/L,Unknown,Davis M.,7.0,4.34,BATCH-8818
SMPL-02400,Cream Cheese,Dietary Supplement,Lyon,2022-04-24,903.0,83.1631,g/L,Pending,Unknown,5.0,6.51,BATCH-2689
SMPL-02401,Ketchup,Processed Food,Montreal,2021-03-07,673.78,15.7398,µg / L,Under Review,Miller S.,5.0,4.93,BATCH-2630
SMPL-02402,Plain Yogurt,Dietary Supplement,Unknown,2022-09-02,378.01,69.5085,mg/L,Under Review,Miller S.,5.0,4.42,BATCH-3834
SMPL-02403,Mayonnaise,Condiment,Lille,2022-06-09,933.77,71.4091,CFU/mL,Unknown,Johnson R.,5.0,6.92,BATCH-7630
SMPL-02404,Sour  Cream,Processed Food,Nantes,2020-10-20,581.15,17.2245,mg / L,Under Review,Martin J.,2.0,7.86,BATCH-1902
SMPL-02405,Butter,Condiment,Brussels,2022-01-05,985.89,50.4388,CFU/mL,Under Review,Martin J.,4.0,7.82,BATCH-8631
SMPL-02406,Omega-3  Capsule,Dairy Product,Lille,2023-03-08,790.54,5.8382,Unknown,Pending,Williams P.,3.0,8.24,TBD
SMPL-02407,Orange Juice,Unknown,Toulouse,2020-09-16,784.6,93.3181,µg/L,Pending,Williams P.,5.0,7.22,BATCH-5911
SMPL-02408,Penicillin G,Processed Food,Toulouse,2024-10-20,278.05,50.4388,mg/L,Under Review,Unknown,6.0,5.95,BATCH-8777
SMPL-02409,Heavy Cream,Pharmaceutical,Montreal,2021-04-01,480.88,90.3577,g/L,Non-Compliant,Johnson R.,2.0,4.88,BATCH-7633
SMPL-02410,Amoxicillin,Beverage,Lyon,2023-08-27,35.74,59.8497,mg / L,Under Review,Unknown,6.0,6.62,BATCH-4376
SMPL-02411,Vitamin D3 Supplement,Dietary Supplement,Bordeaux,2023-04-20,963.79,8.6287,Unknown,Unknown,Martin J.,6.0,5.35,BATCH-8551
SMPL-02412,Heavy Cream,Condiment,Montreal,2021-01-29,54.22,28.0943,Unknown,Pending,Dupont A.,7.0,3.94,BATCH-5887
SMPL-02413,Mozzarella,Condiment,Bordeaux,2024-02-24,990.81,6.5819,CFU/mL,Non-Compliant,Martin J.,2.0,5.31,BATCH-6668
SMPL-02414,Unknown,Dairy Product,Lille,2021-04-22,627.02,87.842,CFU/mL,Pending,Miller S.,5.0,3.61,BATCH-8105
SMPL-02415,Omega-3 Capsule,Beverage,Paris,2024-06-08,186.87,86.3556,CFU/ML,Under Review,Nguyen T.,6.0,3.61,BATCH-4657
SMPL-02416,Heavy Cream,Dietary Supplement,Montreal,2023-04-26,988.49,68.6075,CFU/ML,Unknown,Williams P.,4.0,6.8,BATCH-7259
SMPL-02417,Butter,Dairy Product,Brussels,2023-09-22,338.33,77.3821,g/L,Unknown,Brown C.,5.0,8.43,BATCH-5748
SMPL-02418,Unknown,Condiment,Marseille,2023-02-15,240.0,60.8011,g/L,Non-Compliant,Brown C.,4.0,5.98,BATCH-4078
SMPL-02419,Unknown,Dairy Product,Lille,2022-10-02,665.47,22.5985,mg/L,Non-Compliant,Unknown,4.0,5.78,BATCH-2728
SMPL-02420,Probiotic L-12,Processed Food,Lyon,2020-02-27,876.48,23.8874,Unknown,Compliant,Davis M.,4.0,3.9,BATCH-5050
SMPL-02421,Vitamin D3 Supplement,Dairy Product,Unknown,2024-12-06,580.22,49.2072,µg/L,Under Review,Smith K.,5.0,6.09,BATCH-6083
SMPL-02422,Unknown,Processed Food,Marseille,2021-03-11,760.18,88.3973,ppm,Unknown,Brown C.,6.0,6.99,BATCH-1244
SMPL-02423,Sour Cream,Pharmaceutical,Nantes,2020-05-09,470.11,77.8826,mg/L,Under Review,Williams P.,5.0,7.73,BATCH-3585
SMPL-02424,Mustard,Processed Food,Montreal,2022-05-19,355.09,79.1275,CFU/ML,Under Review,Unknown,5.0,5.91,Unknown
SMPL-02425,Apple Juice,Beverage,Unknown,2024-02-06,780.34,90.0891,µg/L,Pending,Unknown,5.0,6.0,BATCH-8353
SMPL-02426,Mayonnaise,Dietary Supplement,Unknown,2024-03-03,155.41,99.4992,g/L,Non-Compliant,Martin J.,6.0,6.9,BATCH-9321
SMPL-02428,Calcium  Tablet,Dairy Product,Strasbourg,2024-05-01,293.6,82.6653,CFU/mL,Unknown,Unknown,2.0,7.02,BATCH-3594
SMPL-02429,Brie,Condiment,Marseille,2021-02-17,373.66,72.4278,ppm,Compliant,Unknown,5.0,4.83,BATCH-7216
SMPL-02430,Whole Milk,Processed Food,Bordeaux,2022-02-01,423.85,67.6949,ppm,Compliant,Dupont A.,4.0,7.08,BATCH-3600
SMPL-02432,Mayonnaise,Unknown,Nantes,2024-07-09,958.33,93.3612,ppm,Under Review,Unknown,5.0,5.55,BATCH-4217
SMPL-02433,Amoxicillin,Dietary Supplement,Unknown,2020-04-21,937.24,32.5643,Unknown,Compliant,Miller S.,5.0,4.66,BATCH-1322
SMPL-02434,Omega-3 Capsule,Processed Food,Lille,2023-07-04,822.26,6.46,g/L,Unknown,Williams P.,8.0,3.82,BATCH-4540
SMPL-02436,Salad Dressing,Dietary Supplement,Montreal,2024-03-28,711.33,56.0959,Unknown,Compliant,Martin J.,5.0,4.7,BATCH-3480
SMPL-02437,Ketchup,Pharmaceutical,Brussels,2020-01-10,428.5,78.5375,ppm,Unknown,Dupont A.,5.0,8.05,BATCH-1435
SMPL-02438,Tomato Paste,Dairy Product,Brussels,2021-07-03,115.94,8.9372,Unknown,Under Review,Unknown,2.0,4.2,BATCH-3446
SMPL-02439,Orange Juice,Condiment,Marseille,2021-03-05,206.26,24.7312,ppm,Non-Compliant,Johnson R.,8.0,7.09,BATCH-1459
SMPL-02440,Ketchup,Processed Food,Paris,2023-02-01,531.86,17.3278,g/L,Pending,Davis M.,8.0,5.5,Unknown
SMPL-02441,Mozzarella,Processed Food,Marseille,2024-01-07,217.7,13.8256,CFU/mL,Unknown,Unknown,5.0,3.89,BATCH-2704
SMPL-02442,Peanut Butter,Beverage,Lille,2023-06-05,277.53,69.6625,µg/L,Unknown,Dupont A.,4.0,6.43,BATCH-1550
SMPL-02443,Tomato Paste,Pharmaceutical,Brussels,2023-07-18,268.08,66.2791,Unknown,Pending,Miller S.,4.0,7.27,BATCH-8365
SMPL-02444,Cheddar Cheese,Pharmaceutical,Nantes,2022-07-11,911.62,34.6342,Unknown,Under Review,Leroy B.,4.0,6.8,BATCH-3046
SMPL-02445,Probiotic B-24,Pharmaceutical,Montreal,2023-04-11,429.65,92.5656,g/L,Pending,Davis M.,7.0,7.8,BATCH-1771
SMPL-02447,Cream Cheese,Condiment,Bordeaux,2020-06-26,15.46,16.7908,ppm,Pending,Miller S.,4.0,6.96,BATCH-5106
SMPL-02448,Ketchup,Pharmaceutical,Bordeaux,2020-10-04,4.44,50.4388,CFU / mL,Compliant,Dupont A.,2.0,6.21,TBD
SMPL-02449,Unknown,Dairy Product,Paris,2020-06-21,140.29,41.6706,mg/L,Under Review,Miller S.,2.0,7.4,BATCH-2023
SMPL-02450,Peanut Butter,Processed Food,Marseille,2020-09-14,613.67,77.7252,g/L,Unknown,Smith K.,4.0,6.99,BATCH-8234
SMPL-02451,Iron Supplement,Dairy Product,Strasbourg,2024-10-28,809.45,56.7028,Unknown,Pending,Dupont A.,5.0,7.85,BATCH-1728
SMPL-02452,Ketchup,Processed Food,Marseille,2021-01-21,401.61,34.9396,CFU/mL,Non-Compliant,Martin J.,5.0,3.93,BATCH-9901
SMPL-02453,Sour Cream,Unknown,Marseille,2022-08-12,375.38,30.3969,mg/L,Unknown,Unknown,6.0,7.13,BATCH-6501
SMPL-02454,Bcg  Vaccine,Beverage,Strasbourg,2020-09-02,223.03,45.0606,Unknown,Unknown,Davis M.,2.0,3.52,BATCH-3697
SMPL-02455,Sour Cream,Beverage,Strasbourg,2024-08-12,80.29,62.5413,ppm,Pending,Unknown,6.0,5.23,BATCH-7565
SMPL-02456,Whole  Milk,Pharmaceutical,Nantes,2024-01-01,533.84,2.8716,ppm,Unknown,Martin J.,2.0,5.58,BATCH-9862
SMPL-02457,Heavy Cream,Pharmaceutical,Toulouse,2023-04-21,389.36,1.7307,Unknown,Compliant,Johnson R.,4.0,7.59,BATCH-8055
SMPL-02458,Whole Milk,Beverage,Lyon,2020-08-02,623.85,1.7757,µg / L,Non-Compliant,Unknown,4.0,7.12,BATCH-5448
SMPL-02459,Probiotic B-24,Condiment,Paris,2022-01-16,385.22,25.616,g/L,Unknown,Dupont A.,8.0,6.09,Unknown
SMPL-02460,Orange  Juice,Processed Food,Bordeaux,2020-06-14,464.35,21.8018,ppm,Under Review,Leroy B.,7.0,5.14,BATCH-9917
SMPL-02461,Orange Juice,Condiment,Bordeaux,2022-06-19,418.62,85.1303,CFU / mL,Pending,Leroy B.,5.0,5.67,BATCH-1318
SMPL-02462,Cream Cheese,Dietary Supplement,Toulouse,2022-10-14,183.63,87.4525,CFU / mL,Unknown,Unknown,2.0,6.37,BATCH-1292
SMPL-02463,Mayonnaise,Processed Food,Lyon,2024-04-12,956.84,93.0854,ppm,Non-Compliant,Unknown,5.0,4.73,BATCH-8483
SMPL-02464,Apple Juice,Condiment,Lille,2022-03-10,486.07,84.6865,g/L,Non-Compliant,Unknown,6.0,5.97,BATCH-6687
SMPL-02465,Cream Cheese,Dietary Supplement,Lille,2023-02-01,435.56,67.564,ppm,Unknown,Leroy B.,5.0,7.32,BATCH-3806
SMPL-02466,Iron Supplement,Dietary Supplement,Unknown,2020-06-22,997.39,17.3483,µg / L,Compliant,Unknown,2.0,5.18,BATCH-3237
SMPL-02467,Salad Dressing,Dairy Product,Marseille,2023-08-16,643.64,5.1627,g/L,Pending,Brown C.,2.0,3.97,BATCH-7098
SMPL-02468,Unknown,Beverage,Montreal,2021-10-25,177.71,73.8425,µg/L,Unknown,Smith K.,3.0,4.94,BATCH-6646
SMPL-02469,Peanut Butter,Beverage,Nantes,2022-08-14,378.21,61.1563,g/L,Non-Compliant,Williams P.,5.0,3.98,BATCH-2371
SMPL-02470,Salad Dressing,Dietary Supplement,Lille,2024-07-21,897.7,75.3446,mg / L,Non-Compliant,Smith K.,5.0,3.89,BATCH-2185
SMPL-02471,Orange  Juice,Dietary Supplement,Lille,2024-02-18,927.94,37.688,CFU/mL,Compliant,Brown C.,7.0,3.72,BATCH-7009
SMPL-02472,Cheddar Cheese,Processed Food,Nantes,2021-06-12,721.12,99.4444,g/L,Pending,Unknown,5.0,5.51,BATCH-4735
SMPL-02473,Heavy  Cream,Processed Food,Paris,2023-06-29,451.66,91.785,µg/L,Non-Compliant,Martin J.,7.0,5.61,BATCH-5205
SMPL-02474,Orange  Juice,Dairy Product,Lille,2024-11-02,75.16,61.2591,µg/L,Compliant,Johnson R.,7.0,5.06,BATCH-7341
SMPL-02475,Bcg  Vaccine,Dietary Supplement,Lyon,2023-01-27,358.32,63.2939,ppm,Unknown,Martin J.,4.0,4.41,BATCH-9909
SMPL-02476,Tetracycline,Beverage,Nantes,2022-08-26,314.46,35.2573,g / L,Compliant,Williams P.,8.0,4.33,BATCH-5840
SMPL-02477,Penicillin G,Condiment,Paris,2020-10-03,265.36,54.4177,ppm,Non-Compliant,Unknown,7.0,6.67,BATCH-5561
SMPL-02478,Ketchup,Condiment,Montreal,2024-05-27,778.3,73.525,µg/L,Pending,Dupont A.,5.0,6.6,BATCH-5206
SMPL-02479,Tetracycline,Pharmaceutical,Brussels,2021-07-06,903.53,40.328,CFU/mL,Non-Compliant,Miller S.,4.0,5.33,BATCH-3413
SMPL-02480,Tomato Paste,Pharmaceutical,Bordeaux,2024-08-14,793.97,86.0726,Unknown,Unknown,Martin J.,8.0,6.56,BATCH-7559
SMPL-02481,Orange Juice,Dietary Supplement,Brussels,2024-07-30,87.21,64.0601,ppm,Unknown,Nguyen T.,2.0,4.68,BATCH-9719
SMPL-02482,Plain Yogurt,Dairy Product,Montreal,2021-12-09,684.69,13.3199,µg/L,Under Review,Unknown,7.0,8.13,BATCH-3902
SMPL-02483,Mayonnaise,Dietary Supplement,Nantes,2024-11-13,83.28,26.8621,µg/L,Compliant,Smith K.,5.0,4.56,BATCH-6266
SMPL-02484,Plain Yogurt,Pharmaceutical,Unknown,2023-06-17,647.05,55.9887,g/L,Unknown,Nguyen T.,6.0,6.1,BATCH-1389
SMPL-02485,Iron Supplement,Pharmaceutical,Bordeaux,2021-09-24,809.41,91.5605,Unknown,Unknown,Nguyen T.,6.0,5.39,BATCH-5743
SMPL-02486,Calcium Tablet,Condiment,Lille,2021-11-02,580.34,36.5411,µg / L,Compliant,Leroy B.,3.0,5.16,BATCH-2936
SMPL-02487,Calcium Tablet,Beverage,Toulouse,2023-04-05,465.01,63.4718,ΜG/L,Compliant,Dupont A.,6.0,4.42,BATCH-5265
SMPL-02488,Tomato  Paste,Beverage,Lyon,2022-02-06,980.69,39.671,ppm,Pending,Martin J.,5.0,4.93,BATCH-6777
SMPL-02489,Apple Juice,Dairy Product,Bordeaux,2023-02-21,281.93,19.9383,Unknown,Under Review,Davis M.,2.0,5.5,BATCH-3949
SMPL-02490,Mozzarella,Pharmaceutical,Nantes,2023-09-14,746.8,94.8566,mg/L,Non-Compliant,Unknown,7.0,5.98,BATCH-3282
SMPL-02492,Butter,Dietary Supplement,Montreal,2023-07-20,308.31,49.9485,Unknown,Under Review,Miller S.,8.0,5.12,BATCH-3631
SMPL-02493,Iron Supplement,Beverage,Paris,2023-09-02,501.05,84.68,g/L,Pending,Miller S.,4.0,8.02,BATCH-4046
SMPL-02494,Mozzarella,Beverage,Lille,2021-07-23,433.43,44.4662,CFU/mL,Pending,Unknown,2.0,4.98,BATCH-2860
SMPL-02495,Probiotic L-12,Condiment,Bordeaux,2020-05-25,117.67,30.0873,µg/L,Unknown,Nguyen T.,4.0,3.55,BATCH-1443
SMPL-02496,Peanut Butter,Condiment,Paris,2023-03-16,269.86,8.9836,Unknown,Under Review,Brown C.,7.0,3.97,BATCH-8783
SMPL-02497,Vitamin D3 Supplement,Dietary Supplement,Marseille,2020-04-25,738.93,32.2181,g/L,Under Review,Davis M.,7.0,3.72,BATCH-9477
SMPL-02498,Cheddar  Cheese,Pharmaceutical,Strasbourg,2021-11-06,178.46,46.1865,CFU / mL,Unknown,Unknown,5.0,6.53,BATCH-1024
SMPL-02499,Vitamin D3 Supplement,Pharmaceutical,Marseille,2020-08-25,647.95,50.8822,g/L,Pending,Johnson R.,6.0,8.23,BATCH-1766
SMPL-02500,Iron Supplement,Processed Food,Montreal,2021-10-21,700.45,4.6009,ΜG/L,Compliant,Brown C.,5.0,4.16,BATCH-5520
SMPL-02501,Calcium  Tablet,Dietary Supplement,Brussels,2021-06-24,455.69,23.4513,ppm,Unknown,Williams P.,6.0,4.75,BATCH-1186
SMPL-02503,Mayonnaise,Pharmaceutical,Bordeaux,2020-12-06,143.64,13.8273,CFU/mL,Unknown,Davis M.,4.0,6.42,BATCH-9879
SMPL-02504,Calcium Tablet,Pharmaceutical,Bordeaux,2022-10-25,424.97,39.5251,ppm,Compliant,Davis M.,8.0,5.5,BATCH-2817
SMPL-02505,Peanut Butter,Processed Food,Bordeaux,2024-05-14,344.74,30.199,g/L,Compliant,Unknown,8.0,7.36,BATCH-3868
SMPL-02506,Mustard,Pharmaceutical,Marseille,2021-02-06,859.68,5.2302,CFU/ML,Non-Compliant,Martin J.,5.0,3.52,Unknown
SMPL-02507,Amoxicillin,Processed Food,Lille,2022-11-05,581.56,48.6577,µg/L,Non-Compliant,Nguyen T.,3.0,4.56,BATCH-1610
SMPL-02508,Peanut  Butter,Condiment,Lyon,2022-06-13,731.41,45.8552,ppm,Unknown,Dupont A.,5.0,8.01,BATCH-7566
SMPL-02509,Salad Dressing,Condiment,Bordeaux,2021-06-20,754.37,11.593,g/L,Non-Compliant,Unknown,5.0,6.97,BATCH-2042
SMPL-02510,Brie,Processed Food,Lille,2024-11-21,479.92,4.3231,ΜG/L,Unknown,Unknown,5.0,5.95,BATCH-7530
SMPL-02511,Salad Dressing,Processed Food,Marseille,2024-07-17,977.08,57.5649,mg/L,Non-Compliant,Smith K.,6.0,7.53,BATCH-6245
SMPL-02512,Plain Yogurt,Pharmaceutical,Lyon,2022-11-09,190.37,20.5876,g/L,Unknown,Leroy B.,5.0,3.64,BATCH-9435
SMPL-02513,Apple Juice,Dairy Product,Nantes,2024-02-10,462.47,17.7497,CFU / mL,Unknown,Miller S.,6.0,7.91,BATCH-9839
SMPL-02514,Semi-Skimmed  Milk,Dairy Product,Bordeaux,2021-07-20,830.48,91.0656,g / L,Compliant,Miller S.,6.0,6.23,BATCH-8662
SMPL-02515,Probiotic  B-24,Beverage,Strasbourg,2023-04-16,120.0,4.2374,g/L,Non-Compliant,Unknown,3.0,7.18,BATCH-1761
SMPL-02516,Probiotic L-12,Pharmaceutical,Lyon,2020-11-26,927.49,17.9778,µg/L,Compliant,Unknown,5.0,8.36,BATCH-3411
SMPL-02517,Unknown,Pharmaceutical,Paris,2022-03-01,958.15,15.8771,µg / L,Under Review,Unknown,5.0,6.77,BATCH-5507
SMPL-02518,Orange Juice,Beverage,Lille,2024-04-04,613.75,23.2344,ppm,Under Review,Unknown,8.0,7.44,BATCH-2529
SMPL-02519,Heavy Cream,Dairy Product,Marseille,2020-05-01,909.95,50.4388,ppm,Unknown,Unknown,3.0,6.7,BATCH-9847
SMPL-02520,Heavy Cream,Pharmaceutical,Lyon,2022-11-21,624.49,67.4087,Unknown,Pending,Smith K.,7.0,7.34,BATCH-3626
SMPL-02521,Orange Juice,Unknown,Strasbourg,2024-07-30,922.19,31.188,CFU / mL,Under Review,Miller S.,3.0,6.91,BATCH-4583
SMPL-02522,Probiotic B-24,Pharmaceutical,Lille,2020-06-23,130.91,60.5112,g/L,Unknown,Brown C.,6.0,4.38,BATCH-3886
SMPL-02523,Salad Dressing,Pharmaceutical,Montreal,2022-01-18,501.05,17.1444,mg / L,Non-Compliant,Unknown,3.0,7.83,BATCH-8983
SMPL-02524,Butter,Dietary Supplement,Paris,2021-12-27,58.37,18.6282,mg / L,Unknown,Dupont A.,4.0,8.07,BATCH-7863
SMPL-02525,Penicillin G,Unknown,Marseille,2022-09-30,596.74,61.5071,CFU/ML,Compliant,Unknown,7.0,8.23,BATCH-2840
SMPL-02526,Orange Juice,Processed Food,Lille,2023-06-12,556.61,6.8378,Unknown,Unknown,Williams P.,3.0,5.18,Unknown
SMPL-02527,Tomato  Paste,Unknown,Strasbourg,2024-12-05,47.01,86.4574,ppm,Under Review,Leroy B.,5.0,6.79,BATCH-3109
SMPL-02528,Sour  Cream,Unknown,Bordeaux,2020-12-11,269.08,77.9019,Unknown,Compliant,Unknown,6.0,6.23,BATCH-8011
SMPL-02529,Unknown,Beverage,Lille,2021-01-26,10.94,89.3948,ppm,Unknown,Unknown,8.0,6.61,BATCH-1630
SMPL-02530,Cream Cheese,Condiment,Lille,2021-07-15,15.02,28.5782,ΜG/L,Pending,Leroy B.,6.0,5.99,BATCH-9562
SMPL-02531,Iron Supplement,Condiment,Bordeaux,2021-04-03,501.05,13.4916,µg/L,Compliant,Unknown,3.0,6.61,BATCH-1756
SMPL-02532,Whole Milk,Dairy Product,Marseille,2023-10-05,486.93,8.0477,mg/L,Pending,Williams P.,7.0,7.28,BATCH-7505
SMPL-02533,Brie,Unknown,Nantes,2022-11-01,194.52,60.1114,ppm,Compliant,Williams P.,6.0,5.15,BATCH-9997
SMPL-02534,Unknown,Dietary Supplement,Lille,2024-06-08,83.5,99.4117,ΜG/L,Under Review,Unknown,2.0,3.7,BATCH-6601
SMPL-02535,Probiotic  L-12,Pharmaceutical,Montreal,2024-10-31,283.58,23.1719,Unknown,Pending,Dupont A.,7.0,5.63,BATCH-8437
SMPL-02536,Iron Supplement,Beverage,Toulouse,2024-12-23,564.49,5.6932,CFU / mL,Non-Compliant,Martin J.,4.0,4.69,BATCH-5547
SMPL-02537,Whole Milk,Processed Food,Strasbourg,2024-05-14,862.08,33.4798,ppm,Non-Compliant,Nguyen T.,4.0,4.74,BATCH-5679
